moduleID,module_current,time(s)
mem1,5.55556e+06,7.98e-06
cpu0,1.11111e+07,7.99e-06
mem0,111.111,7.99e-06
mem1,5.55556e+06,7.99e-06
cpu0,1.11111e+07,8e-06
mem0,111.111,8e-06
mem1,5.55556e+06,8e-06
cpu0,1.11111e+07,8.01e-06
mem0,111.111,8.01e-06
mem1,5.55556e+06,8.01e-06
cpu0,1.22222e+08,8.02e-06
mem0,2.22233e+06,8.02e-06
mem1,5.55556e+06,8.02e-06
cpu0,1.11111e+07,8.03e-06
mem0,111.111,8.03e-06
mem1,5.55556e+06,8.03e-06
cpu0,1.11111e+07,8.04e-06
mem0,111.111,8.04e-06
mem1,5.55556e+06,8.04e-06
cpu0,1.11111e+07,8.05e-06
mem0,111.111,8.05e-06
mem1,5.55556e+06,8.05e-06
cpu0,1.11111e+07,8.06e-06
mem0,111.111,8.06e-06
mem1,5.55556e+06,8.06e-06
cpu0,1.22222e+08,8.07e-06
mem0,2.22233e+06,8.07e-06
mem1,5.55556e+06,8.07e-06
cpu0,1.11111e+07,8.08e-06
mem0,111.111,8.08e-06
mem1,5.55556e+06,8.08e-06
cpu0,1.11111e+07,8.09e-06
mem0,111.111,8.09e-06
mem1,5.55556e+06,8.09e-06
cpu0,1.11111e+07,8.1e-06
mem0,111.111,8.1e-06
mem1,5.55556e+06,8.1e-06
cpu0,1.11111e+07,8.11e-06
mem0,111.111,8.11e-06
mem1,5.55556e+06,8.11e-06
cpu0,1.22222e+08,8.12e-06
mem0,111.111,8.12e-06
mem1,4.445e+06,8.12e-06
cpu0,1.11111e+07,8.13e-06
mem0,111.111,8.13e-06
mem1,555.556,8.13e-06
cpu0,1.11111e+07,8.14e-06
mem0,111.111,8.14e-06
mem1,555.556,8.14e-06
cpu0,1.11111e+07,8.15e-06
mem0,111.111,8.15e-06
mem1,555.556,8.15e-06
cpu0,1.11111e+07,8.16e-06
mem0,111.111,8.16e-06
mem1,555.556,8.16e-06
cpu0,1.22222e+08,8.17e-06
mem0,2.22233e+06,8.17e-06
mem1,555.556,8.17e-06
cpu0,1.11111e+07,8.18e-06
mem0,111.111,8.18e-06
mem1,555.556,8.18e-06
cpu0,1.11111e+07,8.19e-06
mem0,111.111,8.19e-06
mem1,555.556,8.19e-06
cpu0,1.11111e+07,8.2e-06
mem0,111.111,8.2e-06
mem1,555.556,8.2e-06
cpu0,1.11111e+07,8.21e-06
mem0,111.111,8.21e-06
mem1,555.556,8.21e-06
cpu0,6.66667e+07,8.22e-06
mem0,111.111,8.22e-06
mem1,1.66722e+06,8.22e-06
cpu0,1.11111e+07,8.23e-06
mem0,111.111,8.23e-06
mem1,555.556,8.23e-06
cpu0,1.11111e+07,8.24e-06
mem0,111.111,8.24e-06
mem1,555.556,8.24e-06
cpu0,1.11111e+07,8.25e-06
mem0,111.111,8.25e-06
mem1,555.556,8.25e-06
cpu0,1.11111e+07,8.26e-06
mem0,111.111,8.26e-06
mem1,555.556,8.26e-06
cpu0,6.66667e+07,8.27e-06
mem0,889000,8.27e-06
mem1,555.556,8.27e-06
cpu0,1.11111e+07,8.28e-06
mem0,111.111,8.28e-06
mem1,555.556,8.28e-06
cpu0,1.11111e+07,8.29e-06
mem0,111.111,8.29e-06
mem1,555.556,8.29e-06
cpu0,1.11111e+07,8.3e-06
mem0,111.111,8.3e-06
mem1,555.556,8.3e-06
cpu0,1.11111e+07,8.31e-06
mem0,111.111,8.31e-06
mem1,555.556,8.31e-06
cpu0,1.22222e+08,8.32e-06
mem0,111.111,8.32e-06
mem1,4.445e+06,8.32e-06
cpu0,1.11111e+07,8.33e-06
mem0,111.111,8.33e-06
mem1,555.556,8.33e-06
cpu0,1.11111e+07,8.34e-06
mem0,111.111,8.34e-06
mem1,555.556,8.34e-06
cpu0,1.11111e+07,8.35e-06
mem0,111.111,8.35e-06
mem1,555.556,8.35e-06
cpu0,1.11111e+07,8.36e-06
mem0,111.111,8.36e-06
mem1,555.556,8.36e-06
cpu0,6.66667e+07,8.37e-06
mem0,889000,8.37e-06
mem1,555.556,8.37e-06
cpu0,1.11111e+07,8.38e-06
mem0,111.111,8.38e-06
mem1,555.556,8.38e-06
cpu0,1.11111e+07,8.39e-06
mem0,111.111,8.39e-06
mem1,555.556,8.39e-06
cpu0,1.11111e+07,8.4e-06
mem0,111.111,8.4e-06
mem1,555.556,8.4e-06
cpu0,1.11111e+07,8.41e-06
mem0,111.111,8.41e-06
mem1,555.556,8.41e-06
cpu0,1.22222e+08,8.42e-06
mem0,2.22233e+06,8.42e-06
mem1,555.556,8.42e-06
cpu0,1.11111e+07,8.43e-06
mem0,111.111,8.43e-06
mem1,555.556,8.43e-06
cpu0,1.11111e+07,8.44e-06
mem0,111.111,8.44e-06
mem1,555.556,8.44e-06
cpu0,1.11111e+07,8.45e-06
mem0,111.111,8.45e-06
mem1,555.556,8.45e-06
cpu0,1.11111e+07,8.46e-06
mem0,111.111,8.46e-06
mem1,555.556,8.46e-06
cpu0,3.33333e+08,8.47e-06
mem0,2.22233e+06,8.47e-06
mem1,555.556,8.47e-06
cpu0,2.22222e+08,8.48e-06
mem0,111.111,8.48e-06
mem1,555.556,8.48e-06
cpu0,2.22222e+08,8.49e-06
mem0,111.111,8.49e-06
mem1,555.556,8.49e-06
cpu0,2.22222e+08,8.5e-06
mem0,111.111,8.5e-06
mem1,555.556,8.5e-06
cpu0,2.22222e+08,8.51e-06
mem0,111.111,8.51e-06
mem1,555.556,8.51e-06
cpu0,2.77778e+08,8.52e-06
mem0,111.111,8.52e-06
mem1,1.66722e+06,8.52e-06
cpu0,2.22222e+08,8.53e-06
mem0,111.111,8.53e-06
mem1,555.556,8.53e-06
cpu0,2.22222e+08,8.54e-06
mem0,111.111,8.54e-06
mem1,555.556,8.54e-06
cpu0,2.22222e+08,8.55e-06
mem0,111.111,8.55e-06
mem1,555.556,8.55e-06
cpu0,2.22222e+08,8.56e-06
mem0,111.111,8.56e-06
mem1,555.556,8.56e-06
cpu0,2.77778e+08,8.57e-06
mem0,889000,8.57e-06
mem1,555.556,8.57e-06
cpu0,2.22222e+08,8.58e-06
mem0,111.111,8.58e-06
mem1,555.556,8.58e-06
cpu0,2.22222e+08,8.59e-06
mem0,111.111,8.59e-06
mem1,555.556,8.59e-06
cpu0,2.22222e+08,8.6e-06
mem0,111.111,8.6e-06
mem1,555.556,8.6e-06
cpu0,2.22222e+08,8.61e-06
mem0,111.111,8.61e-06
mem1,555.556,8.61e-06
cpu0,3.33333e+08,8.62e-06
mem0,111.111,8.62e-06
mem1,4.445e+06,8.62e-06
cpu0,2.22222e+08,8.63e-06
mem0,111.111,8.63e-06
mem1,555.556,8.63e-06
cpu0,2.22222e+08,8.64e-06
mem0,111.111,8.64e-06
mem1,555.556,8.64e-06
cpu0,2.22222e+08,8.65e-06
mem0,111.111,8.65e-06
mem1,555.556,8.65e-06
cpu0,2.22222e+08,8.66e-06
mem0,111.111,8.66e-06
mem1,555.556,8.66e-06
cpu0,3.33333e+08,8.67e-06
mem0,2.22233e+06,8.67e-06
mem1,555.556,8.67e-06
cpu0,2.22222e+08,8.68e-06
mem0,111.111,8.68e-06
mem1,555.556,8.68e-06
cpu0,2.22222e+08,8.69e-06
mem0,111.111,8.69e-06
mem1,555.556,8.69e-06
cpu0,2.22222e+08,8.7e-06
mem0,111.111,8.7e-06
mem1,555.556,8.7e-06
cpu0,2.22222e+08,8.71e-06
mem0,111.111,8.71e-06
mem1,555.556,8.71e-06
cpu0,2.77778e+08,8.72e-06
mem0,111.111,8.72e-06
mem1,1.66722e+06,8.72e-06
cpu0,2.22222e+08,8.73e-06
mem0,111.111,8.73e-06
mem1,555.556,8.73e-06
cpu0,2.22222e+08,8.74e-06
mem0,111.111,8.74e-06
mem1,555.556,8.74e-06
cpu0,2.22222e+08,8.75e-06
mem0,111.111,8.75e-06
mem1,555.556,8.75e-06
cpu0,2.22222e+08,8.76e-06
mem0,111.111,8.76e-06
mem1,555.556,8.76e-06
cpu0,1.22222e+08,8.77e-06
mem0,111.111,8.77e-06
mem1,4.445e+06,8.77e-06
cpu0,1.11111e+07,8.78e-06
mem0,111.111,8.78e-06
mem1,555.556,8.78e-06
cpu0,1.11111e+07,8.79e-06
mem0,111.111,8.79e-06
mem1,555.556,8.79e-06
cpu0,1.11111e+07,8.8e-06
mem0,111.111,8.8e-06
mem1,555.556,8.8e-06
cpu0,1.11111e+07,8.81e-06
mem0,111.111,8.81e-06
mem1,555.556,8.81e-06
cpu0,6.66667e+07,8.82e-06
mem0,111.111,8.82e-06
mem1,1.66722e+06,8.82e-06
cpu0,1.11111e+07,8.83e-06
mem0,111.111,8.83e-06
mem1,555.556,8.83e-06
cpu0,1.11111e+07,8.84e-06
mem0,111.111,8.84e-06
mem1,555.556,8.84e-06
cpu0,1.11111e+07,8.85e-06
mem0,111.111,8.85e-06
mem1,555.556,8.85e-06
cpu0,1.11111e+07,8.86e-06
mem0,111.111,8.86e-06
mem1,555.556,8.86e-06
cpu0,6.66667e+07,8.87e-06
mem0,111.111,8.87e-06
mem1,1.66722e+06,8.87e-06
cpu0,1.11111e+07,8.88e-06
mem0,111.111,8.88e-06
mem1,555.556,8.88e-06
cpu0,1.11111e+07,8.89e-06
mem0,111.111,8.89e-06
mem1,555.556,8.89e-06
cpu0,1.11111e+07,8.9e-06
mem0,111.111,8.9e-06
mem1,555.556,8.9e-06
cpu0,1.11111e+07,8.91e-06
mem0,111.111,8.91e-06
mem1,555.556,8.91e-06
cpu0,1.22222e+08,8.92e-06
mem0,6.66667e+06,8.92e-06
mem1,555.556,8.92e-06
cpu0,1.11111e+07,8.93e-06
mem0,4.44444e+06,8.93e-06
mem1,555.556,8.93e-06
cpu0,1.11111e+07,8.94e-06
mem0,4.44444e+06,8.94e-06
mem1,555.556,8.94e-06
cpu0,1.11111e+07,8.95e-06
mem0,4.44444e+06,8.95e-06
mem1,555.556,8.95e-06
cpu0,1.11111e+07,8.96e-06
mem0,4.44444e+06,8.96e-06
mem1,555.556,8.96e-06
cpu0,1.22222e+08,8.97e-06
mem0,6.66667e+06,8.97e-06
mem1,555.556,8.97e-06
cpu0,1.11111e+07,8.98e-06
mem0,4.44444e+06,8.98e-06
mem1,555.556,8.98e-06
cpu0,1.11111e+07,8.99e-06
mem0,4.44444e+06,8.99e-06
mem1,555.556,8.99e-06
cpu0,1.11111e+07,9e-06
mem0,4.44444e+06,9e-06
mem1,555.556,9e-06
cpu0,1.11111e+07,9.01e-06
mem0,4.44444e+06,9.01e-06
mem1,555.556,9.01e-06
cpu0,6.66667e+07,9.02e-06
mem0,5.33333e+06,9.02e-06
mem1,555.556,9.02e-06
cpu0,1.11111e+07,9.03e-06
mem0,4.44444e+06,9.03e-06
mem1,555.556,9.03e-06
cpu0,1.11111e+07,9.04e-06
mem0,4.44444e+06,9.04e-06
mem1,555.556,9.04e-06
cpu0,1.11111e+07,9.05e-06
mem0,4.44444e+06,9.05e-06
mem1,555.556,9.05e-06
cpu0,1.11111e+07,9.06e-06
mem0,4.44444e+06,9.06e-06
mem1,555.556,9.06e-06
cpu0,6.66667e+07,9.07e-06
mem0,5.33333e+06,9.07e-06
mem1,555.556,9.07e-06
cpu0,1.11111e+07,9.08e-06
mem0,4.44444e+06,9.08e-06
mem1,555.556,9.08e-06
cpu0,1.11111e+07,9.09e-06
mem0,4.44444e+06,9.09e-06
mem1,555.556,9.09e-06
cpu0,1.11111e+07,9.1e-06
mem0,4.44444e+06,9.1e-06
mem1,555.556,9.1e-06
cpu0,1.11111e+07,9.11e-06
mem0,4.44444e+06,9.11e-06
mem1,555.556,9.11e-06
cpu0,1.22222e+08,9.12e-06
mem0,6.66667e+06,9.12e-06
mem1,555.556,9.12e-06
cpu0,1.11111e+07,9.13e-06
mem0,4.44444e+06,9.13e-06
mem1,555.556,9.13e-06
cpu0,1.11111e+07,9.14e-06
mem0,4.44444e+06,9.14e-06
mem1,555.556,9.14e-06
cpu0,1.11111e+07,9.15e-06
mem0,4.44444e+06,9.15e-06
mem1,555.556,9.15e-06
cpu0,1.11111e+07,9.16e-06
mem0,4.44444e+06,9.16e-06
mem1,555.556,9.16e-06
cpu0,1.22222e+08,9.17e-06
mem0,4.44444e+06,9.17e-06
mem1,4.445e+06,9.17e-06
cpu0,1.11111e+07,9.18e-06
mem0,4.44444e+06,9.18e-06
mem1,555.556,9.18e-06
cpu0,1.11111e+07,9.19e-06
mem0,4.44444e+06,9.19e-06
mem1,555.556,9.19e-06
cpu0,1.11111e+07,9.2e-06
mem0,4.44444e+06,9.2e-06
mem1,555.556,9.2e-06
cpu0,1.11111e+07,9.21e-06
mem0,4.44444e+06,9.21e-06
mem1,555.556,9.21e-06
cpu0,1.22222e+08,9.22e-06
mem0,4.44444e+06,9.22e-06
mem1,4.445e+06,9.22e-06
cpu0,1.11111e+07,9.23e-06
mem0,4.44444e+06,9.23e-06
mem1,555.556,9.23e-06
cpu0,1.11111e+07,9.24e-06
mem0,4.44444e+06,9.24e-06
mem1,555.556,9.24e-06
cpu0,1.11111e+07,9.25e-06
mem0,4.44444e+06,9.25e-06
mem1,555.556,9.25e-06
cpu0,1.11111e+07,9.26e-06
mem0,4.44444e+06,9.26e-06
mem1,555.556,9.26e-06
cpu0,1.22222e+08,9.27e-06
mem0,6.66667e+06,9.27e-06
mem1,555.556,9.27e-06
cpu0,1.11111e+07,9.28e-06
mem0,4.44444e+06,9.28e-06
mem1,555.556,9.28e-06
cpu0,1.11111e+07,9.29e-06
mem0,4.44444e+06,9.29e-06
mem1,555.556,9.29e-06
cpu0,1.11111e+07,9.3e-06
mem0,4.44444e+06,9.3e-06
mem1,555.556,9.3e-06
cpu0,1.11111e+07,9.31e-06
mem0,4.44444e+06,9.31e-06
mem1,555.556,9.31e-06
cpu0,1.22222e+08,9.32e-06
mem0,6.66667e+06,9.32e-06
mem1,555.556,9.32e-06
cpu0,1.11111e+07,9.33e-06
mem0,4.44444e+06,9.33e-06
mem1,555.556,9.33e-06
cpu0,1.11111e+07,9.34e-06
mem0,4.44444e+06,9.34e-06
mem1,555.556,9.34e-06
cpu0,1.11111e+07,9.35e-06
mem0,4.44444e+06,9.35e-06
mem1,555.556,9.35e-06
cpu0,1.11111e+07,9.36e-06
mem0,4.44444e+06,9.36e-06
mem1,555.556,9.36e-06
cpu0,6.66667e+07,9.37e-06
mem0,5.33333e+06,9.37e-06
mem1,555.556,9.37e-06
cpu0,1.11111e+07,9.38e-06
mem0,4.44444e+06,9.38e-06
mem1,555.556,9.38e-06
cpu0,1.11111e+07,9.39e-06
mem0,4.44444e+06,9.39e-06
mem1,555.556,9.39e-06
cpu0,1.11111e+07,9.4e-06
mem0,4.44444e+06,9.4e-06
mem1,555.556,9.4e-06
cpu0,1.11111e+07,9.41e-06
mem0,4.44444e+06,9.41e-06
mem1,555.556,9.41e-06
cpu0,1.22222e+08,9.42e-06
mem0,4.44444e+06,9.42e-06
mem1,4.445e+06,9.42e-06
cpu0,1.11111e+07,9.43e-06
mem0,4.44444e+06,9.43e-06
mem1,555.556,9.43e-06
cpu0,1.11111e+07,9.44e-06
mem0,4.44444e+06,9.44e-06
mem1,555.556,9.44e-06
cpu0,1.11111e+07,9.45e-06
mem0,4.44444e+06,9.45e-06
mem1,555.556,9.45e-06
cpu0,1.11111e+07,9.46e-06
mem0,4.44444e+06,9.46e-06
mem1,555.556,9.46e-06
cpu0,1.22222e+08,9.47e-06
mem0,6.66667e+06,9.47e-06
mem1,555.556,9.47e-06
cpu0,1.11111e+07,9.48e-06
mem0,4.44444e+06,9.48e-06
mem1,555.556,9.48e-06
cpu0,1.11111e+07,9.49e-06
mem0,4.44444e+06,9.49e-06
mem1,555.556,9.49e-06
cpu0,1.11111e+07,9.5e-06
mem0,4.44444e+06,9.5e-06
mem1,555.556,9.5e-06
cpu0,1.11111e+07,9.51e-06
mem0,4.44444e+06,9.51e-06
mem1,555.556,9.51e-06
cpu0,6.66667e+07,9.52e-06
mem0,4.44444e+06,9.52e-06
mem1,1.66722e+06,9.52e-06
cpu0,1.11111e+07,9.53e-06
mem0,4.44444e+06,9.53e-06
mem1,555.556,9.53e-06
cpu0,1.11111e+07,9.54e-06
mem0,4.44444e+06,9.54e-06
mem1,555.556,9.54e-06
cpu0,1.11111e+07,9.55e-06
mem0,4.44444e+06,9.55e-06
mem1,555.556,9.55e-06
cpu0,1.11111e+07,9.56e-06
mem0,4.44444e+06,9.56e-06
mem1,555.556,9.56e-06
cpu0,6.66667e+07,9.57e-06
mem0,5.33333e+06,9.57e-06
mem1,555.556,9.57e-06
cpu0,1.11111e+07,9.58e-06
mem0,4.44444e+06,9.58e-06
mem1,555.556,9.58e-06
cpu0,1.11111e+07,9.59e-06
mem0,4.44444e+06,9.59e-06
mem1,555.556,9.59e-06
cpu0,1.11111e+07,9.6e-06
mem0,4.44444e+06,9.6e-06
mem1,555.556,9.6e-06
cpu0,1.11111e+07,9.61e-06
mem0,4.44444e+06,9.61e-06
mem1,555.556,9.61e-06
cpu0,1.22222e+08,9.62e-06
mem0,4.44444e+06,9.62e-06
mem1,4.445e+06,9.62e-06
cpu0,1.11111e+07,9.63e-06
mem0,4.44444e+06,9.63e-06
mem1,555.556,9.63e-06
cpu0,1.11111e+07,9.64e-06
mem0,4.44444e+06,9.64e-06
mem1,555.556,9.64e-06
cpu0,1.11111e+07,9.65e-06
mem0,4.44444e+06,9.65e-06
mem1,555.556,9.65e-06
cpu0,1.11111e+07,9.66e-06
mem0,4.44444e+06,9.66e-06
mem1,555.556,9.66e-06
cpu0,6.66667e+07,9.67e-06
mem0,5.33333e+06,9.67e-06
mem1,555.556,9.67e-06
cpu0,1.11111e+07,9.68e-06
mem0,4.44444e+06,9.68e-06
mem1,555.556,9.68e-06
cpu0,1.11111e+07,9.69e-06
mem0,4.44444e+06,9.69e-06
mem1,555.556,9.69e-06
cpu0,1.11111e+07,9.7e-06
mem0,4.44444e+06,9.7e-06
mem1,555.556,9.7e-06
cpu0,1.11111e+07,9.71e-06
mem0,4.44444e+06,9.71e-06
mem1,555.556,9.71e-06
cpu0,6.66667e+07,9.72e-06
mem0,4.44444e+06,9.72e-06
mem1,1.66722e+06,9.72e-06
cpu0,1.11111e+07,9.73e-06
mem0,4.44444e+06,9.73e-06
mem1,555.556,9.73e-06
cpu0,1.11111e+07,9.74e-06
mem0,4.44444e+06,9.74e-06
mem1,555.556,9.74e-06
cpu0,1.11111e+07,9.75e-06
mem0,4.44444e+06,9.75e-06
mem1,555.556,9.75e-06
cpu0,1.11111e+07,9.76e-06
mem0,4.44444e+06,9.76e-06
mem1,555.556,9.76e-06
cpu0,3.33333e+08,9.77e-06
mem0,6.66667e+06,9.77e-06
mem1,555.556,9.77e-06
cpu0,2.22222e+08,9.78e-06
mem0,4.44444e+06,9.78e-06
mem1,555.556,9.78e-06
cpu0,2.22222e+08,9.79e-06
mem0,4.44444e+06,9.79e-06
mem1,555.556,9.79e-06
cpu0,2.22222e+08,9.8e-06
mem0,4.44444e+06,9.8e-06
mem1,555.556,9.8e-06
cpu0,2.22222e+08,9.81e-06
mem0,4.44444e+06,9.81e-06
mem1,555.556,9.81e-06
cpu0,2.77778e+08,9.82e-06
mem0,4.44444e+06,9.82e-06
mem1,1.66722e+06,9.82e-06
cpu0,2.22222e+08,9.83e-06
mem0,4.44444e+06,9.83e-06
mem1,555.556,9.83e-06
cpu0,2.22222e+08,9.84e-06
mem0,4.44444e+06,9.84e-06
mem1,555.556,9.84e-06
cpu0,2.22222e+08,9.85e-06
mem0,4.44444e+06,9.85e-06
mem1,555.556,9.85e-06
cpu0,2.22222e+08,9.86e-06
mem0,4.44444e+06,9.86e-06
mem1,555.556,9.86e-06
cpu0,3.33333e+08,9.87e-06
mem0,2.22233e+06,9.87e-06
mem1,555.556,9.87e-06
cpu0,2.22222e+08,9.88e-06
mem0,111.111,9.88e-06
mem1,555.556,9.88e-06
cpu0,2.22222e+08,9.89e-06
mem0,111.111,9.89e-06
mem1,555.556,9.89e-06
cpu0,2.22222e+08,9.9e-06
mem0,111.111,9.9e-06
mem1,555.556,9.9e-06
cpu0,2.22222e+08,9.91e-06
mem0,111.111,9.91e-06
mem1,555.556,9.91e-06
cpu0,3.33333e+08,9.92e-06
mem0,111.111,9.92e-06
mem1,4.445e+06,9.92e-06
cpu0,2.22222e+08,9.93e-06
mem0,111.111,9.93e-06
mem1,555.556,9.93e-06
cpu0,2.22222e+08,9.94e-06
mem0,111.111,9.94e-06
mem1,555.556,9.94e-06
cpu0,2.22222e+08,9.95e-06
mem0,111.111,9.95e-06
mem1,555.556,9.95e-06
cpu0,2.22222e+08,9.96e-06
mem0,111.111,9.96e-06
mem1,555.556,9.96e-06
cpu0,2.77778e+08,9.97e-06
mem0,889000,9.97e-06
mem1,555.556,9.97e-06
cpu0,2.22222e+08,9.98e-06
mem0,111.111,9.98e-06
mem1,555.556,9.98e-06
cpu0,2.22222e+08,9.99e-06
mem0,111.111,9.99e-06
mem1,555.556,9.99e-06
